KIND,VARIANT,SUFFIX,BIN,E_low,E_high,ENTRIES,MEAN,RMS,SRC,NAME
eta,CLUSCP,,4,10,12,59050,-3.81112e-05,0.00331792,NAME,h_eta_diff_cpCorr_10_12
eta,CLUSCP_EA_vzDep,,4,10,12,59050,-3.89716e-05,0.00320594,NAME,h_eta_diff_cpCorrEA_geom_10_12
eta,CLUSCP_EA_etaDep,,4,10,12,59050,-3.95126e-05,0.00319185,NAME,h_eta_diff_cpCorrEA_fitEtaDep_10_12
eta,CLUSCP_EA,,4,10,12,59050,-3.87672e-05,0.0032057,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_10_12
eta,CLUSCP_EA_mixed,,4,10,12,59050,-3.9528e-05,0.00319138,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_10_12
eta,CLUScpDirectBvals,,4,10,12,59050,-3.97082e-05,0.0031701,NAME,h_eta_diff_cpBcorr_10_12
phi,PDCraw,0_60vz,4,10,12,304189,-0.000590234,0.0042587,XAXIS,h_phi_diff_raw_10_12_0_60vz
phi,PDCcor,0_60vz,4,10,12,304189,-0.000101477,0.00345755,XAXIS,h_phi_diff_corr_10_12_0_60vz
phi,CLUSRAW,0_60vz,4,10,12,304189,-0.000511507,0.00436486,NAME,h_phi_diff_cpRaw_10_12_0_60vz
phi,CLUSCP,0_60vz,4,10,12,304189,0.000149783,0.00350227,NAME,h_phi_diff_cpCorr_10_12_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,4,10,12,304189,6.68113e-05,0.00346999,NAME,h_phi_diff_cpCorrEA_geom_10_12_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,4,10,12,304189,5.74711e-05,0.00347123,NAME,h_phi_diff_cpCorrEA_fitEtaDep_10_12_0_60vz
phi,CLUSCP_EA,0_60vz,4,10,12,304189,6.02957e-05,0.00347359,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_10_12_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,4,10,12,304189,5.85132e-05,0.00347266,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_10_12_0_60vz
phi,CLUScpDirectBvals,0_60vz,4,10,12,304189,6.67023e-06,0.00359761,NAME,h_phi_diff_cpBcorr_10_12_0_60vz
eta,PDCraw,0_60vz,4,10,12,304189,2.45286e-06,0.00497706,XAXIS,h_eta_diff_raw_10_12_0_60vz
eta,PDCcor,0_60vz,4,10,12,304189,5.21766e-06,0.00423191,XAXIS,h_eta_diff_corr_10_12_0_60vz
eta,CLUSRAW,0_60vz,4,10,12,304189,3.28889e-05,0.00496207,NAME,h_eta_diff_cpRaw_10_12_0_60vz
eta,CLUSCP,0_60vz,4,10,12,304189,4.6685e-05,0.00434599,NAME,h_eta_diff_cpCorr_10_12_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,4,10,12,304189,3.95511e-05,0.00433774,NAME,h_eta_diff_cpCorrEA_geom_10_12_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,4,10,12,304189,4.39463e-05,0.00429272,NAME,h_eta_diff_cpCorrEA_fitEtaDep_10_12_0_60vz
eta,CLUSCP_EA,0_60vz,4,10,12,304189,4.43404e-05,0.004287,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_10_12_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,4,10,12,304189,4.39059e-05,0.00429228,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_10_12_0_60vz
eta,CLUScpDirectBvals,0_60vz,4,10,12,304189,4.60326e-05,0.00427102,NAME,h_eta_diff_cpBcorr_10_12_0_60vz
phi,PDCraw,,5,12,15,88577,-0.000551594,0.00424606,XAXIS,h_phi_diff_raw_12_15
eta,PDCraw,,5,12,15,88577,3.48133e-06,0.00386142,XAXIS,h_eta_diff_raw_12_15
phi,PDCcor,,5,12,15,88577,-4.67927e-05,0.0034841,XAXIS,h_phi_diff_corr_12_15
eta,PDCcor,,5,12,15,88577,-9.35735e-06,0.00305449,XAXIS,h_eta_diff_corr_12_15
phi,CLUSRAW,,5,12,15,88577,-0.000483437,0.00435315,NAME,h_phi_diff_cpRaw_12_15
phi,CLUSCP,,5,12,15,88577,0.000179791,0.00352294,NAME,h_phi_diff_cpCorr_12_15
phi,CLUSCP_EA_vzDep,,5,12,15,88577,9.6805e-05,0.00349637,NAME,h_phi_diff_cpCorrEA_geom_12_15
phi,CLUSCP_EA_etaDep,,5,12,15,88577,9.54671e-05,0.00349341,NAME,h_phi_diff_cpCorrEA_fitEtaDep_12_15
phi,CLUSCP_EA,,5,12,15,88577,9.73749e-05,0.0034963,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_12_15
phi,CLUSCP_EA_mixed,,5,12,15,88577,9.66256e-05,0.00349522,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_12_15
phi,CLUScpDirectBvals,,5,12,15,88577,5.80109e-05,0.00360893,NAME,h_phi_diff_cpBcorr_12_15
eta,CLUSRAW,,5,12,15,88577,-1.36077e-06,0.00392213,NAME,h_eta_diff_cpRaw_12_15
eta,CLUSCP,,5,12,15,88577,-3.21461e-05,0.00326693,NAME,h_eta_diff_cpCorr_12_15
eta,CLUSCP_EA_vzDep,,5,12,15,88577,-2.34569e-05,0.00315857,NAME,h_eta_diff_cpCorrEA_geom_12_15
eta,CLUSCP_EA_etaDep,,5,12,15,88577,-2.17278e-05,0.00314136,NAME,h_eta_diff_cpCorrEA_fitEtaDep_12_15
eta,CLUSCP_EA,,5,12,15,88577,-2.34438e-05,0.00315843,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_12_15
eta,CLUSCP_EA_mixed,,5,12,15,88577,-2.16687e-05,0.00314129,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_12_15
eta,CLUScpDirectBvals,,5,12,15,88577,-2.23068e-05,0.00311976,NAME,h_eta_diff_cpBcorr_12_15
