KIND,VARIANT,SUFFIX,BIN,E_low,E_high,ENTRIES,MEAN,RMS,SRC,NAME
phi,CLUSRAW,0_60vz,5,12,15,155800,0.00027842,0.00469864,NAME,h_phi_diff_cpRaw_12_15_0_60vz
phi,CLUSCP,0_60vz,5,12,15,155800,0.000230698,0.00445237,NAME,h_phi_diff_cpCorr_12_15_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,5,12,15,155800,0.000242703,0.0043873,NAME,h_phi_diff_cpCorrEA_geom_12_15_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,5,12,15,155800,0.000241088,0.00438318,NAME,h_phi_diff_cpCorrEA_fitEtaDep_12_15_0_60vz
phi,CLUSCP_EA,0_60vz,5,12,15,155800,0.000238912,0.00438633,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_12_15_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,5,12,15,155800,0.000239726,0.00438499,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_12_15_0_60vz
phi,CLUScpDirectBvals,0_60vz,5,12,15,155800,0.000261633,0.00444625,NAME,h_phi_diff_cpBcorr_12_15_0_60vz
eta,PDCraw,0_60vz,5,12,15,155800,-2.81369e-05,0.00522245,XAXIS,h_eta_diff_raw_12_15_0_60vz
eta,PDCcor,0_60vz,5,12,15,155800,-2.92935e-05,0.00495773,XAXIS,h_eta_diff_corr_12_15_0_60vz
eta,CLUSRAW,0_60vz,5,12,15,155800,8.39747e-06,0.00525841,NAME,h_eta_diff_cpRaw_12_15_0_60vz
eta,CLUSCP,0_60vz,5,12,15,155800,2.20602e-05,0.00524733,NAME,h_eta_diff_cpCorr_12_15_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,5,12,15,155800,1.39004e-05,0.00504736,NAME,h_eta_diff_cpCorrEA_geom_12_15_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,5,12,15,155800,1.7717e-05,0.00508279,NAME,h_eta_diff_cpCorrEA_fitEtaDep_12_15_0_60vz
eta,CLUSCP_EA,0_60vz,5,12,15,155800,1.93733e-05,0.00509308,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_12_15_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,5,12,15,155800,1.77055e-05,0.00508306,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_12_15_0_60vz
eta,CLUScpDirectBvals,0_60vz,5,12,15,155800,1.97424e-05,0.00508034,NAME,h_eta_diff_cpBcorr_12_15_0_60vz
phi,PDCraw,,6,15,20,299105,0.000138201,0.00413693,XAXIS,h_phi_diff_raw_15_20
eta,PDCraw,,6,15,20,299105,-1.64931e-05,0.00449055,XAXIS,h_eta_diff_raw_15_20
phi,PDCcor,,6,15,20,299105,8.73326e-05,0.00388671,XAXIS,h_phi_diff_corr_15_20
eta,PDCcor,,6,15,20,299105,-1.67166e-05,0.00420393,XAXIS,h_eta_diff_corr_15_20
phi,CLUSRAW,,6,15,20,299105,0.000194724,0.00432927,NAME,h_phi_diff_cpRaw_15_20
phi,CLUSCP,,6,15,20,299105,0.000128547,0.00408358,NAME,h_phi_diff_cpCorr_15_20
phi,CLUSCP_EA_vzDep,,6,15,20,299105,0.000145143,0.00400049,NAME,h_phi_diff_cpCorrEA_geom_15_20
phi,CLUSCP_EA_etaDep,,6,15,20,299105,0.000141442,0.00399591,NAME,h_phi_diff_cpCorrEA_fitEtaDep_15_20
phi,CLUSCP_EA,,6,15,20,299105,0.000138474,0.00399872,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_15_20
phi,CLUSCP_EA_mixed,,6,15,20,299105,0.00013891,0.00399811,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_15_20
phi,CLUScpDirectBvals,,6,15,20,299105,0.000161425,0.00408603,NAME,h_phi_diff_cpBcorr_15_20
eta,CLUSRAW,,6,15,20,299105,4.70036e-06,0.00452339,NAME,h_eta_diff_cpRaw_15_20
eta,CLUSCP,,6,15,20,299105,1.39554e-05,0.00452946,NAME,h_eta_diff_cpCorr_15_20
eta,CLUSCP_EA_vzDep,,6,15,20,299105,9.4911e-06,0.00427349,NAME,h_eta_diff_cpCorrEA_geom_15_20
eta,CLUSCP_EA_etaDep,,6,15,20,299105,1.27248e-05,0.00432346,NAME,h_eta_diff_cpCorrEA_fitEtaDep_15_20
eta,CLUSCP_EA,,6,15,20,299105,1.28752e-05,0.00433754,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_15_20
eta,CLUSCP_EA_mixed,,6,15,20,299105,1.27084e-05,0.00432547,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_15_20
eta,CLUScpDirectBvals,,6,15,20,299105,1.17072e-05,0.00432717,NAME,h_eta_diff_cpBcorr_15_20
phi,PDCraw,0_60vz,6,15,20,299105,0.000138201,0.00413693,XAXIS,h_phi_diff_raw_15_20_0_60vz
phi,PDCcor,0_60vz,6,15,20,299105,8.73326e-05,0.00388671,XAXIS,h_phi_diff_corr_15_20_0_60vz
phi,CLUSRAW,0_60vz,6,15,20,299105,0.000194724,0.00432927,NAME,h_phi_diff_cpRaw_15_20_0_60vz
phi,CLUSCP,0_60vz,6,15,20,299105,0.000128547,0.00408358,NAME,h_phi_diff_cpCorr_15_20_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,6,15,20,299105,0.000145143,0.00400049,NAME,h_phi_diff_cpCorrEA_geom_15_20_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,6,15,20,299105,0.000141442,0.00399591,NAME,h_phi_diff_cpCorrEA_fitEtaDep_15_20_0_60vz
phi,CLUSCP_EA,0_60vz,6,15,20,299105,0.000138474,0.00399872,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_15_20_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,6,15,20,299105,0.00013891,0.00399811,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_15_20_0_60vz
phi,CLUScpDirectBvals,0_60vz,6,15,20,299105,0.000161425,0.00408603,NAME,h_phi_diff_cpBcorr_15_20_0_60vz
eta,PDCraw,0_60vz,6,15,20,299105,-1.64931e-05,0.00449055,XAXIS,h_eta_diff_raw_15_20_0_60vz
eta,PDCcor,0_60vz,6,15,20,299105,-1.67166e-05,0.00420393,XAXIS,h_eta_diff_corr_15_20_0_60vz
eta,CLUSRAW,0_60vz,6,15,20,299105,4.70036e-06,0.00452339,NAME,h_eta_diff_cpRaw_15_20_0_60vz
eta,CLUSCP,0_60vz,6,15,20,299105,1.39554e-05,0.00452946,NAME,h_eta_diff_cpCorr_15_20_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,6,15,20,299105,9.4911e-06,0.00427349,NAME,h_eta_diff_cpCorrEA_geom_15_20_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,6,15,20,299105,1.27248e-05,0.00432346,NAME,h_eta_diff_cpCorrEA_fitEtaDep_15_20_0_60vz
eta,CLUSCP_EA,0_60vz,6,15,20,299105,1.28752e-05,0.00433754,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_15_20_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,6,15,20,299105,1.27084e-05,0.00432547,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_15_20_0_60vz
eta,CLUScpDirectBvals,0_60vz,6,15,20,299105,1.17072e-05,0.00432717,NAME,h_eta_diff_cpBcorr_15_20_0_60vz
phi,PDCraw,,7,20,30,720186,-8.36401e-05,0.00369309,XAXIS,h_phi_diff_raw_20_30
eta,PDCraw,,7,20,30,720186,-5.24036e-06,0.00402447,XAXIS,h_eta_diff_raw_20_30
phi,PDCcor,,7,20,30,720186,-0.000143225,0.00329488,XAXIS,h_phi_diff_corr_20_30
eta,PDCcor,,7,20,30,720186,-7.46441e-06,0.00356387,XAXIS,h_eta_diff_corr_20_30
phi,CLUSRAW,,7,20,30,720186,-6.33985e-05,0.00384753,NAME,h_phi_diff_cpRaw_20_30
phi,CLUSCP,,7,20,30,720186,-0.000137502,0.00347048,NAME,h_phi_diff_cpCorr_20_30
phi,CLUSCP_EA_vzDep,,7,20,30,720186,-0.000128881,0.00337478,NAME,h_phi_diff_cpCorrEA_geom_20_30
phi,CLUSCP_EA_etaDep,,7,20,30,720186,-0.000132105,0.00337016,NAME,h_phi_diff_cpCorrEA_fitEtaDep_20_30
phi,CLUSCP_EA,,7,20,30,720186,-0.000134947,0.00337199,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_20_30
phi,CLUSCP_EA_mixed,,7,20,30,720186,-0.000134529,0.00337356,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_20_30
phi,CLUScpDirectBvals,,7,20,30,720186,-0.000120593,0.00349169,NAME,h_phi_diff_cpBcorr_20_30
eta,CLUSRAW,,7,20,30,720186,1.51655e-05,0.00406642,NAME,h_eta_diff_cpRaw_20_30
eta,CLUSCP,,7,20,30,720186,1.88832e-05,0.00390017,NAME,h_eta_diff_cpCorr_20_30
eta,CLUSCP_EA_vzDep,,7,20,30,720186,1.83379e-05,0.00365244,NAME,h_eta_diff_cpCorrEA_geom_20_30
eta,CLUSCP_EA_etaDep,,7,20,30,720186,1.98538e-05,0.00370211,NAME,h_eta_diff_cpCorrEA_fitEtaDep_20_30
eta,CLUSCP_EA,,7,20,30,720186,1.95244e-05,0.00371306,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_20_30
eta,CLUSCP_EA_mixed,,7,20,30,720186,1.98274e-05,0.00370552,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_20_30
eta,CLUScpDirectBvals,,7,20,30,720186,1.91949e-05,0.00369845,NAME,h_eta_diff_cpBcorr_20_30
phi,PDCraw,0_60vz,7,20,30,720186,-8.36401e-05,0.00369309,XAXIS,h_phi_diff_raw_20_30_0_60vz
phi,PDCcor,0_60vz,7,20,30,720186,-0.000143225,0.00329488,XAXIS,h_phi_diff_corr_20_30_0_60vz
phi,CLUSRAW,0_60vz,7,20,30,720186,-6.33985e-05,0.00384753,NAME,h_phi_diff_cpRaw_20_30_0_60vz
phi,CLUSCP,0_60vz,7,20,30,720186,-0.000137502,0.00347048,NAME,h_phi_diff_cpCorr_20_30_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,7,20,30,720186,-0.000128881,0.00337478,NAME,h_phi_diff_cpCorrEA_geom_20_30_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,7,20,30,720186,-0.000132105,0.00337016,NAME,h_phi_diff_cpCorrEA_fitEtaDep_20_30_0_60vz
phi,CLUSCP_EA,0_60vz,7,20,30,720186,-0.000134947,0.00337199,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_20_30_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,7,20,30,720186,-0.000134529,0.00337356,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_20_30_0_60vz
phi,CLUScpDirectBvals,0_60vz,7,20,30,720186,-0.000120593,0.00349169,NAME,h_phi_diff_cpBcorr_20_30_0_60vz
eta,PDCraw,0_60vz,7,20,30,720186,-5.24036e-06,0.00402447,XAXIS,h_eta_diff_raw_20_30_0_60vz
eta,PDCcor,0_60vz,7,20,30,720186,-7.46441e-06,0.00356387,XAXIS,h_eta_diff_corr_20_30_0_60vz
eta,CLUSRAW,0_60vz,7,20,30,720186,1.51655e-05,0.00406642,NAME,h_eta_diff_cpRaw_20_30_0_60vz
eta,CLUSCP,0_60vz,7,20,30,720186,1.88832e-05,0.00390017,NAME,h_eta_diff_cpCorr_20_30_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,7,20,30,720186,1.83379e-05,0.00365244,NAME,h_eta_diff_cpCorrEA_geom_20_30_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,7,20,30,720186,1.98538e-05,0.00370211,NAME,h_eta_diff_cpCorrEA_fitEtaDep_20_30_0_60vz
eta,CLUSCP_EA,0_60vz,7,20,30,720186,1.95244e-05,0.00371306,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_20_30_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,7,20,30,720186,1.98274e-05,0.00370552,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_20_30_0_60vz
eta,CLUScpDirectBvals,0_60vz,7,20,30,720186,1.91949e-05,0.00369845,NAME,h_eta_diff_cpBcorr_20_30_0_60vz
